"측정일자","권역코드","권역명","측정소코드","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)","초미세먼지(㎍/㎥)"
"20201024","102","동북권","111152","동대문구","23","0.025","0.014","0.4","0.003","11"
"20201024","102","동북권","111161","성북구","28","0.022","0.019","0.5","0.003","8"
"20201024","102","동북권","111171","도봉구","19","0.029","0.008","0.3","0.003","8"
"20201024","102","동북권","111291","강북구","28","0.025","0.009","0.4","0.003","11"
"20201024","102","동북권","111311","노원구","25","0.028","0.015","0.4","0.003","11"
"20201024","103","서남권","111212","강서구","25","0.024","0.017","0.4","0.006","10"
"20201024","103","서남권","111221","구로구","27","0.023","0.016","0.3","0.003","7"
"20201024","103","서남권","111231","영등포구","24","0.02","0.019","0.4","0.003","10"
"20201024","103","서남권","111241","동작구","30","0.024","0.017","0.3","0.003","12"
"20201024","103","서남권","111251","관악구","23","0.022","0.021","0.4","0.004","9"
"20201024","103","서남권","111281","금천구","25","0.019","0.019","0.4","0.003","11"
"20201024","103","서남권","111301","양천구","25","0.022","0.02","0.4","0.003","10"
"20201024","104","동남권","111261","강남구","22","0.023","0.016","0.4","0.003","11"
"20201024","104","동남권","111262","서초구","28","0.024","0.02","0.4","0.003","8"
"20201024","104","동남권","111273","송파구","26","0.021","0.022","0.4","0.003","11"
"20201024","104","동남권","111274","강동구","26","0.021","0.019","0.4","0.003","11"
"20201023","100","도심권","111121","중구","30","0.024","0.012","0.3","0.003","10"
"20201023","100","도심권","111123","종로구","29","0.024","0.013","0.4","0.004","11"
"20201023","100","도심권","111131","용산구","28","0.02","0.01","0.3","0.003","9"
"20201023","101","서북권","111181","은평구","28","0.027","0.011","0.5","0.003","7"
"20201023","101","서북권","111191","서대문구","26","0.023","0.013","0.4","0.003","9"
"20201023","101","서북권","111201","마포구","23","0.02","0.016","0.4","0.003","8"
"20201023","102","동북권","111141","광진구","24","0.018","0.01","0.6","0.003","8"
"20201023","102","동북권","111142","성동구","22","0.022","0.016","0.3","0.003","10"
"20201023","102","동북권","111151","중랑구","25","0.023","0.013","0.4","0.003","10"
"20201023","102","동북권","111152","동대문구","22","0.024","0.013","0.4","0.002","9"
"20201023","102","동북권","111161","성북구","30","0.023","0.017","0.4","0.003","7"
"20201023","102","동북권","111171","도봉구","22","0.029","0.005","0.2","0.003","7"
"20201023","102","동북권","111291","강북구","31","0.025","0.007","0.3","0.003","10"
"20201023","102","동북권","111311","노원구","26","0.029","0.011","0.4","0.003","10"
"20201023","103","서남권","111212","강서구","23","0.024","0.014","0.3","0.005","9"
"20201023","103","서남권","111221","구로구","28","0.024","0.013","0.3","0.003","5"
"20201023","103","서남권","111231","영등포구","23","0.022","0.015","0.4","0.003","9"
"20201023","103","서남권","111241","동작구","31","0.025","0.013","0.3","0.003","12"
"20201023","103","서남권","111251","관악구","24","0.023","0.017","0.4","0.003","9"
"20201023","103","서남권","111281","금천구","23","0.02","0.015","0.4","0.004","10"
"20201023","103","서남권","111301","양천구","26","0.021","0.016","0.4","0.003","10"
"20201023","104","동남권","111261","강남구","22","0.024","0.013","0.4","0.003","10"
"20201023","104","동남권","111262","서초구","26","0.025","0.015","0.3","0.003","6"
"20201023","104","동남권","111273","송파구","27","0.022","0.018","0.4","0.003","11"
"20201023","104","동남권","111274","강동구","27","0.023","0.013","0.4","0.003","9"
"20201022","100","도심권","111121","중구","98","0.016","0.032","0.6","0.003","44"
"20201022","100","도심권","111123","종로구","82","0.016","0.035","0.7","0.004","36"
"20201022","100","도심권","111131","용산구","77","0.012","0.023","0.5","0.004","36"
"20201022","101","서북권","111181","은평구","86","0.02","0.027","0.7","0.003","40"
"20201022","101","서북권","111191","서대문구","78","0.017","0.03","0.7","0.003","44"
"20201022","101","서북권","111201","마포구","69","0.015","0.035","0.6","0.003","37"
"20201022","102","동북권","111141","광진구","54","0.011","0.019","0.9","0.004","31"
"20201022","102","동북권","111142","성동구","67","0.014","0.034","0.5","0.004","38"
"20201022","102","동북권","111151","중랑구","74","0.015","0.029","0.6","0.003","38"
"20201022","102","동북권","111152","동대문구","66","0.015","0.033","0.7","0.003","35"
"20201022","102","동북권","111161","성북구","86","0.014","0.036","0.7","0.003","36"
"20201022","102","동북권","111171","도봉구","75","0.017","0.023","0.5","0.003","44"
"20201022","102","동북권","111291","강북구","83","0.016","0.023","0.6","0.003","35"
"20201022","102","동북권","111311","노원구","73","0.02","0.026","0.6","0.003","32"
"20201022","103","서남권","111212","강서구","79","0.02","0.028","0.5","0.005","34"
"20201022","103","서남권","111221","구로구","91","0.02","0.025","0.4","0.004","38"
"20201022","103","서남권","111231","영등포구","70","0.017","0.03","0.6","0.004","38"
"20201022","103","서남권","111241","동작구","81","0.019","0.033","0.5","0.003","40"
"20201022","103","서남권","111251","관악구","70","0.022","0.033","0.6","0.004","31"
"20201022","103","서남권","111281","금천구","67","0.021","0.024","0.5","0.003","30"
"20201022","103","서남권","111301","양천구","77","0.017","0.031","0.6","0.005","31"
"20201022","104","동남권","111261","강남구","69","0.016","0.031","0.6","0.003","35"
"20201022","104","동남권","111262","서초구","87","0.019","0.035","0.5","0.003","41"
"20201022","104","동남권","111273","송파구","67","0.016","0.033","0.6","0.004","37"
"20201022","104","동남권","111274","강동구","79","0.014","0.029","0.6","0.003","42"
"20201021","100","도심권","111121","중구","54","0.008","0.048","0.6","0.003","29"
"20201021","100","도심권","111123","종로구","44","0.008","0.049","0.7","0.004","25"
"20201021","100","도심권","111131","용산구","44","0.007","0.032","0.6","0.004","24"
"20201021","101","서북권","111181","은평구","41","0.022","0.033","0.7","0.003","22"
"20201021","101","서북권","111191","서대문구","38","0.019","0.036","0.6","0.003","25"
"20201021","101","서북권","111201","마포구","41","0.013","0.046","0.6","0.003","26"
"20201021","102","동북권","111141","광진구","35","0.008","0.024","0.8","0.003","21"
"20201021","102","동북권","111142","성동구","39","0.008","0.052","0.5","0.005","25"
"20201021","102","동북권","111151","중랑구","38","0.012","0.036","0.6","0.003","23"
"20201021","102","동북권","111152","동대문구","37","0.009","0.047","0.6","0.003","24"
"20201021","102","동북권","111161","성북구","44","0.01","0.047","0.6","0.003","22"
"20201021","102","동북권","111171","도봉구","34","0.013","0.034","0.5","0.003","23"
"20201021","102","동북권","111291","강북구","43","0.013","0.031","0.6","0.003","24"
"20201021","102","동북권","111311","노원구","39","0.011","0.042","0.6","0.004","21"
"20201021","103","서남권","111212","강서구","47","0.014","0.046","0.6","0.005","26"
"20201021","103","서남권","111221","구로구","53","0.013","0.04","0.5","0.003","27"
"20201021","103","서남권","111231","영등포구","44","0.011","0.046","0.7","0.004","27"
"20201021","103","서남권","111241","동작구","48","0.011","0.05","0.6","0.003","28"
"20201021","103","서남권","111251","관악구","43","0.013","0.055","0.7","0.004","25"
"20201021","103","서남권","111281","금천구","43","0.011","0.046","0.7","0.004","28"
"20201021","103","서남권","111301","양천구","47","0.012","0.048","0.7","0.004","27"
"20201021","104","동남권","111261","강남구","39","0.008","0.041","0.6","0.003","24"
"20201021","104","동남권","111262","서초구","47","0.01","0.052","0.6","0.003","25"
"20201021","104","동남권","111273","송파구","40","0.007","0.047","0.6","0.004","25"
"20201021","104","동남권","111274","강동구","42","0.009","0.041","0.6","0.003","27"
"20201020","100","도심권","111121","중구","75","0.019","0.044","0.8","0.003","42"
"20201020","100","도심권","111123","종로구","67","0.022","0.046","0.9","0.005","39"
"20201020","100","도심권","111131","용산구","54","0.016","0.03","0.7","0.004","30"
"20201020","101","서북권","111181","은평구","55","0.035","0.025","0.7","0.003","33"
"20201020","101","서북권","111191","서대문구","56","0.031","0.028","0.8","0.004","41"
"20201020","101","서북권","111201","마포구","62","0.017","0.049","0.8","0.003","46"
"20201020","102","동북권","111141","광진구","46","0.013","0.023","0.9","0.003","28"
"20201020","102","동북권","111142","성동구","54","0.019","0.057","0.7","0.004","33"
"20201020","102","동북권","111151","중랑구","57","0.026","0.03","0.6","0.003","33"
"20201020","102","동북권","111152","동대문구","53","0.02","0.046","0.8","0.003","34"
"20201020","102","동북권","111161","성북구","66","0.019","0.045","0.7","0.003","36"
"20201020","102","동북권","111171","도봉구","49","0.027","0.028","0.6","0.003","37"
"20201020","102","동북권","111291","강북구","56","0.029","0.019","0.6","0.003","30"
"20201020","102","동북권","111311","노원구","62","0.022","0.038","0.7","0.004","31"
"20201020","103","서남권","111212","강서구","77","0.02","0.042","0.9","0.008","43"
"20201020","103","서남권","111221","구로구","88","0.02","0.041","0.6","0.003","64"
"20201020","103","서남권","111231","영등포구","69","0.018","0.049","0.9","0.004","48"
"20201020","103","서남권","111241","동작구","71","0.021","0.044","0.7","0.004","39"
"20201020","103","서남권","111251","관악구","67","0.019","0.054","0.9","0.004","44"
"20201020","103","서남권","111281","금천구","62","0.021","0.036","0.7","0.003","38"
"20201020","103","서남권","111301","양천구","70","0.021","0.048","0.8","0.004","41"
"20201020","104","동남권","111261","강남구","55","0.019","0.041","0.7","0.003","34"
"20201020","104","동남권","111262","서초구","91","0.017","0.054","0.8","0.003","58"
"20201020","104","동남권","111273","송파구","54","0.017","0.045","0.7","0.004","34"
"20201020","104","동남권","111274","강동구","55","0.017","0.037","0.6","0.003","33"
"20201019","100","도심권","111121","중구","66","0.031","0.036","0.7","0.004","34"
"20201019","100","도심권","111123","종로구","60","0.03","0.036","0.7","0.004","32"
"20201019","100","도심권","111131","용산구","48","0.022","0.026","0.6","0.005","25"
"20201019","101","서북권","111181","은평구","63","0.032","0.028","0.7","0.004","35"
"20201019","101","서북권","111191","서대문구","59","0.031","0.029","0.7","0.004","40"
"20201019","101","서북권","111201","마포구","52","0.026","0.04","0.7","0.004","36"
"20201019","102","동북권","111141","광진구","44","0.019","0.021","0.8","0.003","25"
"20201019","102","동북권","111142","성동구","46","0.026","0.048","0.6","0.004","26"
"20201019","102","동북권","111151","중랑구","53","0.027","0.031","0.6","0.003","32"
"20201019","102","동북권","111152","동대문구","47","0.029","0.035","0.6","0.003","29"
"20201019","102","동북권","111161","성북구","59","0.026","0.038","0.6","0.003","29"
"20201019","102","동북권","111171","도봉구","48","0.031","0.026","0.5","0.004","33"
"20201019","102","동북권","111291","강북구","55","0.029","0.023","0.6","0.003","28"
"20201019","102","동북권","111311","노원구","50","0.027","0.034","0.7","0.004","23"
"20201019","103","서남권","111212","강서구","63","0.031","0.038","0.8","0.008","34"
"20201019","103","서남권","111221","구로구","65","0.026","0.033","0.5","0.004","38"
"20201019","103","서남권","111231","영등포구","56","0.026","0.039","0.8","0.005","36"
"20201019","103","서남권","111241","동작구","61","0.035","0.036","0.6","0.004","31"
"20201019","103","서남권","111251","관악구","58","0.027","0.047","0.7","0.004","34"
"20201019","103","서남권","111281","금천구","58","0.023","0.04","0.7","0.004","34"
"20201019","103","서남권","111301","양천구","58","0.031","0.039","0.7","0.004","31"
"20201019","104","동남권","111261","강남구","45","0.025","0.034","0.6","0.005","28"
"20201019","104","동남권","111262","서초구","69","0.023","0.045","0.6","0.005","39"
"20201019","104","동남권","111273","송파구","47","0.021","0.043","0.7","0.004","28"
"20201019","104","동남권","111274","강동구","55","0.024","0.033","0.6","0.003","32"
"20201018","100","도심권","111121","중구","31","0.028","0.026","0.5","0.004","16"
"20201018","100","도심권","111123","종로구","29","0.028","0.027","0.6","0.004","16"
"20201018","100","도심권","111131","용산구","28","0.02","0.019","0.5","0.006","15"
"20201018","101","서북권","111181","은평구","26","0.032","0.019","0.5","0.004","11"
"20201018","101","서북권","111191","서대문구","23","0.03","0.019","0.6","0.004","14"
"20201018","101","서북권","111201","마포구","26","0.021","0.031","0.6","0.003","15"
